product_id,product_name,product_category,price,discount_level,delivery_time,shelf_life_days,stock_quantity,customer_rating
489,Chips,Dairy,175.13,Medium,67,289,61,2.2
490,Banana,Beverages,73.21,Medium,29,157,120,1.0
491,Apple,Dairy,266.33,Low,153,44,60,1.7
492,Shampoo,Personal Care,320.18,Medium,102,30,137,1.8
493,Tomato,Dairy,293.36,Low,59,277,49,2.2
494,Shampoo,Personal Care,137.03,Low,99,163,147,2.5
495,Soda,Dairy,455.32,Low,113,193,27,3.8
496,Apple,Vegetables,20.37,None,136,268,141,1.3
497,Shampoo,Dairy,180.53,High,122,73,75,2.9
498,Shampoo,Bakery,362.31,Medium,83,5,7,3.0
499,Juice,Dairy,385.8,Medium,22,83,134,3.5
500,Milk,Vegetables,213.9,Medium,24,232,4,2.2
501,Juice,Vegetables,18.29,Medium,82,331,0,2.0
502,Apple,Beverages,312.84,None,36,50,110,2.9
503,Apple,Personal Care,40.92,Low,145,112,72,3.6
504,Chips,Snacks,62.85,Medium,97,359,105,1.2
505,Juice,Fruits,328.62,None,163,128,9,2.2
506,Bread,Fruits,163.12,High,45,152,185,4.1
507,Milk,Dairy,180.53,Low,158,256,64,2.9
508,Apple,Beverages,248.54,None,61,6,187,4.8
509,Chips,Dairy,489.5,Low,148,226,147,4.5
510,Juice,Fruits,483.07,Medium,17,193,57,2.4
511,Milk,Personal Care,213.97,Low,66,75,170,3.9
512,Juice,Personal Care,140.09,Medium,119,363,156,2.1
513,Shampoo,Personal Care,158.27,Low,139,337,1,1.7
514,Chips,Vegetables,141.7,Medium,73,101,153,4.5
515,Milk,Snacks,270.8,None,20,236,58,2.4
516,Butter,Beverages,307.36,None,143,34,104,1.8
517,Soda,Vegetables,249.5,None,105,34,0,4.9
518,Soda,Snacks,209.92,None,85,219,30,1.1
519,Milk,Beverages,113.53,None,73,177,37,2.5
520,Juice,Beverages,246.43,Medium,110,284,21,1.2
521,Chips,Fruits,177.14,Low,102,215,193,3.0
522,Soda,Vegetables,275.38,None,53,321,174,2.6
523,Chips,Beverages,340.84,None,151,129,0,3.9
524,Soda,Bakery,320.32,None,92,84,87,4.8
525,Shampoo,Personal Care,236.62,Low,142,188,177,3.1
526,Juice,Beverages,282.47,None,108,19,163,2.1
527,Shampoo,Snacks,149.58,Low,34,15,172,4.5
528,Soda,Fruits,21.88,Low,111,346,163,3.4
529,Butter,Dairy,316.26,Low,82,93,161,3.2
530,Butter,Personal Care,133.76,Medium,131,7,8,1.8
531,Shampoo,Fruits,337.79,None,80,28,109,1.2
532,Butter,Dairy,376.03,None,126,93,83,2.8
533,Soda,Vegetables,458.8,None,91,13,131,3.1
534,Milk,Vegetables,479.48,None,139,50,62,1.5
535,Shampoo,Beverages,15.16,None,125,98,131,1.2
536,Banana,Bakery,495.28,Medium,19,75,132,1.9
537,Juice,Vegetables,344.68,None,139,192,137,1.3
538,Butter,Beverages,325.33,High,69,143,107,1.2
539,Butter,Personal Care,17.45,None,54,14,171,2.8
540,Apple,Fruits,432.0,Medium,145,7,39,4.2
541,Bread,Vegetables,81.29,Medium,128,23,35,3.7
542,Shampoo,Fruits,420.29,Low,16,134,34,3.7
543,Tomato,Fruits,17.63,Low,81,225,58,2.0
544,Butter,Bakery,326.52,Low,30,134,192,1.0
545,Juice,Vegetables,223.05,High,106,117,115,2.8
546,Banana,Fruits,108.38,Low,56,142,30,2.5
547,Butter,Bakery,62.71,None,10,47,173,4.8
548,Banana,Bakery,225.66,Low,149,222,48,1.3
549,Soda,Vegetables,70.42,None,137,62,133,4.1
550,Soda,Bakery,248.36,High,103,117,197,2.5
551,Bread,Vegetables,316.36,Medium,141,192,105,4.3
552,Milk,Vegetables,415.42,None,43,126,18,3.0
553,Tomato,Dairy,342.54,None,96,89,95,4.3
554,Apple,Fruits,41.95,None,41,110,169,2.9
555,Bread,Snacks,160.64,Medium,12,360,29,2.6
556,Chips,Vegetables,151.11,High,77,103,25,4.9
557,Apple,Fruits,458.37,None,66,13,130,2.5
558,Shampoo,Personal Care,435.21,Low,123,10,160,4.2
559,Juice,Bakery,191.37,High,161,112,49,1.3
560,Chips,Beverages,44.87,None,42,156,158,1.3
561,Chips,Vegetables,448.11,None,140,342,110,2.8
562,Bread,Bakery,445.21,Low,141,241,195,3.3
563,Milk,Bakery,428.83,None,39,31,95,3.4
564,Bread,Bakery,424.09,None,79,123,81,1.1
565,Shampoo,Bakery,245.32,High,58,215,137,3.8
566,Butter,Bakery,96.94,Low,39,104,21,1.5
567,Butter,Vegetables,243.97,Low,91,7,190,4.8
568,Milk,Personal Care,252.35,Low,153,298,53,2.3
569,Shampoo,Snacks,250.07,Medium,143,334,178,2.0
570,Milk,Dairy,274.0,Low,33,333,80,2.2
571,Banana,Bakery,136.25,None,124,21,131,4.7
572,Butter,Bakery,189.46,None,101,110,36,2.9
573,Chips,Dairy,222.75,Medium,165,234,198,2.7
574,Tomato,Personal Care,74.25,None,30,308,62,3.3
575,Juice,Personal Care,233.13,None,17,181,50,4.7
576,Shampoo,Vegetables,407.13,Low,45,88,135,2.2
577,Apple,Fruits,415.75,None,133,267,0,1.7
578,Milk,Beverages,211.67,High,18,200,7,3.4
579,Juice,Beverages,264.22,Medium,49,253,80,3.0
580,Apple,Fruits,26.49,None,138,153,104,1.2
581,Juice,Vegetables,340.47,None,126,210,182,3.1
582,Tomato,Beverages,208.26,Low,77,85,111,3.2
583,Apple,Personal Care,228.28,Low,163,193,136,3.8
584,Bread,Dairy,438.1,Medium,177,210,178,5.0
585,Soda,Fruits,236.3,Low,12,312,143,2.7
586,Bread,Personal Care,20.38,Low,117,273,180,3.0
587,Butter,Snacks,121.47,High,131,294,58,1.3
588,Soda,Vegetables,243.05,Low,18,304,44,4.3
589,Bread,Fruits,217.95,Low,169,259,164,1.4
590,Soda,Beverages,431.58,Medium,13,12,90,4.7
591,Soda,Vegetables,275.65,Medium,15,118,65,2.4
592,Chips,Dairy,347.92,Medium,82,9,191,2.4
593,Milk,Vegetables,239.97,Medium,35,346,35,2.3
594,Milk,Vegetables,225.43,Low,139,77,75,4.8
595,Chips,Dairy,228.68,Low,123,352,49,4.9
596,Juice,Bakery,211.35,None,94,125,98,4.9
597,Banana,Dairy,273.91,Medium,95,306,94,3.8
598,Juice,Personal Care,132.72,None,140,238,180,1.4
599,Apple,Vegetables,446.62,None,44,70,184,2.5
600,Apple,Dairy,173.21,High,123,234,146,2.2
601,Soda,Bakery,82.29,Low,68,35,153,3.8
602,Bread,Personal Care,57.31,None,47,311,117,3.0
603,Bread,Fruits,16.58,None,42,301,99,3.5
604,Milk,Dairy,217.2,Low,130,55,67,1.0
605,Shampoo,Dairy,101.93,Low,152,151,111,4.1
606,Juice,Vegetables,20.61,None,109,99,170,4.8
607,Butter,Personal Care,264.81,None,151,333,126,3.7
608,Tomato,Fruits,343.19,None,54,42,94,4.4
609,Bread,Snacks,52.02,None,57,202,121,2.9
610,Tomato,Snacks,235.85,None,127,245,185,1.1
611,Soda,Beverages,374.38,Low,174,177,126,5.0
612,Tomato,Dairy,493.05,None,38,260,102,1.2
613,Butter,Dairy,336.92,None,93,45,58,1.8
614,Chips,Fruits,129.97,High,171,133,45,1.2
615,Butter,Bakery,361.11,High,122,58,195,3.5
616,Tomato,Snacks,302.99,None,126,90,39,3.3
617,Butter,Beverages,113.78,None,52,216,140,1.8
618,Banana,Fruits,427.04,Low,170,273,120,4.8
619,Soda,Dairy,219.43,Medium,28,300,104,4.7
620,Juice,Snacks,481.37,High,17,25,8,2.1
621,Chips,Personal Care,364.22,Low,168,219,65,3.6
622,Bread,Beverages,325.84,Medium,20,193,52,4.4
623,Apple,Vegetables,366.89,High,17,165,80,2.4
624,Juice,Snacks,244.27,Low,162,205,3,2.0
625,Apple,Beverages,257.56,None,122,33,125,2.0
626,Soda,Fruits,427.09,Low,157,248,141,4.3
627,Chips,Vegetables,343.65,None,47,187,104,2.9
628,Milk,Beverages,449.65,None,144,36,135,3.9
629,Bread,Beverages,446.51,Medium,126,271,96,3.6
630,Banana,Dairy,488.48,None,176,40,189,2.2
631,Milk,Bakery,353.11,None,83,97,172,1.8
632,Soda,Snacks,256.13,High,81,163,91,1.5
633,Juice,Dairy,91.49,Low,115,184,194,1.1
634,Banana,Personal Care,355.64,None,127,310,189,1.3
635,Butter,Vegetables,152.87,None,29,222,77,2.0
636,Tomato,Bakery,148.64,None,20,333,82,3.9
637,Banana,Beverages,126.76,None,153,357,69,1.6
638,Soda,Dairy,438.81,Medium,51,347,35,3.1
639,Shampoo,Bakery,435.3,None,99,231,83,2.0
640,Tomato,Personal Care,319.18,Low,61,216,128,3.0
641,Apple,Snacks,241.76,None,174,357,187,4.0
642,Bread,Personal Care,339.34,High,61,167,140,2.1
643,Apple,Vegetables,307.54,Medium,146,162,139,2.4
644,Banana,Fruits,213.71,High,172,114,74,3.9
645,Apple,Dairy,196.02,Low,104,59,99,3.2
646,Soda,Vegetables,197.57,Medium,144,354,144,1.4
647,Butter,Fruits,298.68,High,11,218,174,4.0
648,Juice,Dairy,327.36,Medium,34,19,52,2.1
649,Bread,Vegetables,231.35,None,85,157,66,2.5
650,Apple,Personal Care,484.66,None,103,24,9,2.0
651,Apple,Vegetables,51.08,None,103,56,45,3.2
652,Banana,Bakery,180.05,None,50,347,82,3.8
653,Juice,Personal Care,215.35,Medium,96,325,116,4.2
654,Milk,Dairy,18.29,Low,90,88,3,4.7
655,Apple,Vegetables,188.83,Low,133,330,56,2.4
656,Soda,Beverages,144.12,None,86,228,37,4.7
657,Shampoo,Dairy,257.96,None,47,133,139,3.5
658,Bread,Vegetables,174.84,None,51,354,30,2.6
659,Apple,Bakery,365.83,Low,87,20,129,4.5
660,Soda,Fruits,259.87,Medium,73,278,128,3.3
661,Soda,Fruits,73.58,None,141,81,80,2.8
662,Bread,Beverages,377.53,Medium,168,304,24,1.0
663,Milk,Dairy,58.62,Low,134,310,4,3.9
664,Soda,Bakery,421.13,High,150,96,47,1.3
665,Shampoo,Vegetables,466.4,None,36,274,141,2.2
666,Soda,Vegetables,168.0,Low,68,56,51,4.8
667,Soda,Fruits,463.81,None,74,353,73,1.6
668,Soda,Bakery,398.57,Low,34,125,148,2.2
669,Butter,Personal Care,461.99,Low,46,54,152,4.7
670,Butter,Beverages,336.47,Medium,133,277,98,2.4
671,Milk,Fruits,125.47,None,80,124,66,2.3
672,Apple,Fruits,448.32,None,151,99,118,3.6
673,Soda,Beverages,100.29,Medium,103,153,177,1.5
674,Juice,Dairy,114.4,Low,161,293,102,4.9
675,Apple,Vegetables,142.82,Low,76,261,32,2.1
676,Milk,Dairy,159.08,Medium,112,188,144,4.1
677,Chips,Bakery,262.1,Low,100,264,197,2.2
678,Apple,Personal Care,359.59,Medium,175,154,33,2.1
679,Apple,Snacks,463.84,Medium,99,209,153,1.2
680,Tomato,Snacks,53.33,Medium,79,176,169,1.5
681,Banana,Snacks,477.64,Medium,68,317,158,3.1
682,Tomato,Beverages,461.45,None,21,226,112,3.3
683,Shampoo,Fruits,36.46,Low,60,172,50,4.3
684,Butter,Personal Care,186.56,High,175,248,35,1.2
685,Butter,Dairy,408.44,None,19,222,12,2.4
686,Banana,Vegetables,309.67,Low,18,60,84,1.8
687,Bread,Snacks,391.76,Medium,96,67,12,2.4
688,Bread,Dairy,362.33,Low,103,107,31,2.4
689,Milk,Snacks,253.42,Low,61,171,132,2.4
690,Banana,Personal Care,30.2,None,31,11,11,2.2
691,Apple,Snacks,296.29,Low,82,146,186,4.1
692,Bread,Vegetables,33.8,None,92,129,168,3.8
693,Soda,Bakery,305.83,High,81,94,36,2.4
694,Juice,Bakery,402.2,Medium,127,315,67,1.6
695,Apple,Personal Care,296.65,Medium,77,220,105,3.1
696,Shampoo,Bakery,498.54,Low,14,127,175,4.7
697,Soda,Beverages,233.37,None,92,190,170,1.5
698,Soda,Fruits,376.93,None,130,157,92,4.0
699,Banana,Beverages,336.93,None,166,253,40,3.4
700,Milk,Dairy,495.8,Low,15,118,55,3.4
701,Shampoo,Beverages,359.48,Low,78,100,68,4.7
702,Bread,Dairy,90.38,Low,67,202,10,4.8
703,Banana,Dairy,478.2,Low,52,340,136,2.0
704,Bread,Fruits,337.21,High,81,7,112,4.2
705,Banana,Vegetables,39.08,None,100,153,27,3.5
706,Banana,Personal Care,332.21,Medium,46,115,21,2.6
707,Banana,Fruits,442.73,None,67,24,84,3.7
708,Milk,Personal Care,292.75,Low,136,207,5,4.8
709,Banana,Bakery,183.47,None,46,186,25,3.1
710,Chips,Bakery,412.25,Low,163,335,143,4.8
711,Juice,Beverages,393.43,None,179,231,13,3.6
712,Bread,Dairy,276.65,None,25,296,34,2.9
713,Apple,Snacks,85.64,Medium,159,362,41,3.6
714,Tomato,Snacks,132.98,None,119,80,52,3.4
715,Shampoo,Personal Care,371.86,Low,160,321,99,2.7
716,Butter,Dairy,404.98,Low,140,320,149,3.2
717,Milk,Personal Care,146.84,Low,21,227,180,3.8
718,Apple,Fruits,190.31,Medium,32,40,193,4.4
719,Soda,Vegetables,48.04,Low,120,328,12,2.2
720,Chips,Fruits,359.6,None,148,304,10,1.1
721,Butter,Dairy,11.75,None,61,337,139,3.2
722,Tomato,Dairy,32.81,Medium,136,94,96,3.0
723,Apple,Vegetables,12.13,Low,38,33,85,1.2
724,Butter,Personal Care,326.21,High,130,180,52,3.5
725,Apple,Beverages,214.52,Low,153,224,8,4.8
726,Chips,Beverages,155.8,Medium,110,140,70,2.6
727,Tomato,Vegetables,457.22,High,20,356,16,4.6
728,Soda,Beverages,104.47,Medium,148,179,188,4.3
729,Banana,Snacks,200.79,Low,98,130,9,1.6
730,Bread,Beverages,470.75,Low,67,175,165,4.1
731,Soda,Beverages,219.28,Low,28,270,122,3.1
732,Banana,Beverages,281.8,Low,169,138,38,4.7
733,Milk,Snacks,49.37,None,59,276,109,1.8
734,Juice,Personal Care,397.18,Medium,131,30,88,1.5
735,Shampoo,Beverages,217.15,None,81,281,93,2.0
736,Shampoo,Bakery,402.25,None,64,104,157,1.2
737,Bread,Snacks,134.36,Medium,178,34,106,2.3
738,Tomato,Vegetables,217.01,None,108,137,33,2.1
739,Chips,Fruits,395.41,Medium,79,355,32,2.7
740,Tomato,Vegetables,487.2,High,158,143,159,2.9
741,Chips,Fruits,39.22,High,126,195,11,1.6
742,Tomato,Vegetables,408.1,Medium,35,191,86,3.5
743,Juice,Bakery,157.34,Low,138,144,92,1.9
744,Milk,Fruits,279.86,Low,164,324,106,1.5
745,Milk,Fruits,152.15,Low,123,241,192,3.8
746,Banana,Dairy,310.59,None,74,301,9,1.1
747,Butter,Fruits,183.36,Low,19,204,124,2.5
748,Milk,Fruits,173.47,Medium,104,288,18,1.6
749,Milk,Dairy,28.59,None,130,84,22,4.5
750,Soda,Beverages,82.01,None,135,263,127,4.3
751,Soda,Beverages,459.37,Medium,46,105,84,1.2
752,Banana,Dairy,499.16,None,78,36,184,3.2
753,Butter,Snacks,392.46,None,50,281,106,2.2
754,Bread,Fruits,150.54,None,54,125,98,1.8
755,Soda,Fruits,207.2,Medium,132,59,58,2.2
756,Bread,Dairy,372.36,Medium,135,22,181,4.3
757,Apple,Dairy,484.57,Medium,36,313,73,1.2
758,Soda,Snacks,233.18,None,93,125,1,3.6
759,Juice,Bakery,416.47,Medium,145,114,47,4.7
760,Butter,Beverages,487.78,Low,58,335,5,2.8
761,Banana,Vegetables,438.0,Low,105,65,42,4.6
762,Apple,Bakery,121.3,Low,130,268,144,4.6
763,Butter,Personal Care,13.94,Low,123,272,126,3.4
764,Juice,Beverages,251.12,Low,23,301,78,2.8
765,Butter,Fruits,270.37,Medium,71,131,163,4.0
766,Juice,Personal Care,108.61,None,52,141,151,4.7
767,Juice,Bakery,149.49,Low,164,82,120,3.7
768,Bread,Dairy,384.93,Low,105,211,119,1.8
769,Tomato,Snacks,240.47,Low,36,188,188,4.3
770,Apple,Beverages,165.5,Low,77,93,28,4.8
771,Butter,Snacks,315.09,High,136,324,77,2.6
772,Chips,Personal Care,329.85,Medium,57,233,57,3.8
773,Apple,Beverages,387.0,Medium,76,68,193,3.1
774,Tomato,Bakery,86.79,Medium,34,330,180,1.4
775,Apple,Fruits,373.34,None,128,59,69,2.4
776,Milk,Vegetables,303.72,Medium,161,297,8,1.7
777,Chips,Snacks,38.21,Low,18,285,169,3.7
778,Tomato,Snacks,390.95,Low,145,283,38,3.3
779,Bread,Vegetables,197.71,None,104,192,196,1.1
780,Butter,Snacks,171.89,None,68,195,121,1.2
781,Shampoo,Snacks,229.56,None,26,277,167,2.0
782,Tomato,Beverages,179.63,None,104,99,58,4.0
783,Banana,Beverages,175.76,None,141,94,43,1.5
784,Butter,Vegetables,405.96,Medium,110,251,64,1.8
785,Tomato,Personal Care,71.01,None,145,79,10,4.6
786,Milk,Fruits,485.59,Low,51,66,90,3.2
787,Shampoo,Bakery,281.92,Medium,58,226,83,3.5
788,Milk,Bakery,99.63,None,15,271,4,2.8
789,Shampoo,Personal Care,74.3,Medium,82,125,113,2.2
790,Banana,Snacks,299.84,Medium,179,316,176,2.0
791,Butter,Fruits,320.17,Low,41,313,178,3.4
792,Bread,Vegetables,35.98,None,152,345,163,2.9
793,Milk,Personal Care,129.07,None,91,32,104,2.6
794,Milk,Vegetables,399.78,Low,78,346,15,3.8
795,Juice,Beverages,34.32,None,123,306,6,2.6
796,Shampoo,Snacks,428.99,None,36,278,43,1.1
797,Soda,Dairy,332.5,None,75,27,25,4.4
798,Butter,Vegetables,222.87,Low,165,103,35,2.3
799,Shampoo,Personal Care,179.75,None,161,289,180,4.8
800,Juice,Snacks,19.43,Medium,60,312,91,4.5
801,Apple,Fruits,414.36,None,158,114,171,1.9
802,Shampoo,Personal Care,79.93,Medium,168,207,11,4.9
803,Bread,Beverages,161.68,None,84,110,89,4.4
804,Butter,Bakery,288.86,Medium,59,50,67,4.9
805,Juice,Fruits,130.54,Low,101,261,107,3.7
806,Apple,Vegetables,253.6,Low,121,148,150,4.7
807,Chips,Vegetables,406.58,None,177,29,103,3.8
808,Juice,Fruits,240.56,Low,77,66,87,4.4
809,Chips,Vegetables,475.0,None,115,234,94,3.4
810,Butter,Personal Care,425.28,Low,153,86,125,4.7
811,Milk,Snacks,173.19,None,85,340,29,3.1
812,Juice,Vegetables,205.98,Low,95,215,62,3.9
813,Banana,Beverages,217.43,None,116,201,2,4.7
814,Chips,Snacks,316.83,None,65,351,161,2.7
815,Bread,Personal Care,150.53,Low,89,202,101,1.1
816,Banana,Dairy,484.93,High,33,166,91,1.5
817,Tomato,Vegetables,308.26,Low,37,212,176,4.9
818,Tomato,Vegetables,205.71,Medium,130,313,171,4.5
819,Apple,Beverages,326.05,Low,102,48,168,2.9
820,Milk,Personal Care,203.75,Low,94,292,47,4.8
821,Butter,Beverages,410.72,None,121,283,198,1.7
822,Juice,Bakery,288.24,None,131,279,7,1.4
823,Soda,Personal Care,30.57,High,98,225,134,3.4
824,Bread,Fruits,96.61,Low,40,289,36,2.5
825,Chips,Fruits,433.85,Medium,152,150,182,2.4
826,Butter,Fruits,285.82,Low,120,73,70,3.9
827,Banana,Beverages,475.67,Low,51,144,177,1.6
828,Tomato,Fruits,45.49,Low,111,14,81,4.1
829,Bread,Personal Care,154.68,Low,59,115,111,2.4
830,Soda,Fruits,104.84,None,133,41,102,4.9
831,Juice,Dairy,281.38,Low,142,85,20,4.2
832,Apple,Fruits,197.57,Low,22,100,33,3.6
833,Soda,Vegetables,87.06,High,41,59,176,1.9
834,Bread,Bakery,324.95,Low,88,136,26,4.8
835,Soda,Beverages,272.79,Medium,100,227,7,1.1
836,Bread,Snacks,144.62,None,167,67,161,1.9
837,Bread,Bakery,245.09,None,15,16,17,1.1
838,Shampoo,Dairy,375.41,High,34,150,178,4.9
839,Chips,Beverages,110.58,Medium,165,268,139,4.5
840,Tomato,Personal Care,153.52,Low,159,36,50,4.8
841,Shampoo,Beverages,179.59,Low,77,53,190,3.9
842,Juice,Vegetables,375.9,None,152,364,167,1.1
843,Shampoo,Personal Care,424.99,Medium,35,191,149,4.7
844,Milk,Bakery,194.43,None,27,347,135,2.7
845,Milk,Bakery,155.34,Medium,82,103,155,2.5
846,Tomato,Fruits,445.83,Low,71,171,177,2.1
847,Soda,Personal Care,499.69,None,77,310,46,2.1
848,Chips,Vegetables,338.47,High,57,217,55,4.2
849,Tomato,Fruits,495.09,High,72,203,159,2.0
850,Bread,Fruits,333.38,None,143,250,138,1.9
851,Banana,Beverages,369.4,Medium,60,158,148,3.8
852,Chips,Bakery,200.44,Medium,21,100,153,2.1
853,Chips,Fruits,222.15,Medium,135,67,141,1.1
854,Bread,Dairy,80.63,High,18,198,78,4.7
855,Bread,Dairy,413.15,Low,16,326,13,2.3
856,Apple,Bakery,466.22,Medium,166,363,99,4.1
857,Tomato,Dairy,315.48,Medium,159,306,2,2.9
858,Bread,Beverages,178.39,Low,155,276,184,1.5
859,Milk,Vegetables,85.47,Low,67,94,121,3.6
860,Juice,Snacks,139.93,Low,49,332,6,1.9
861,Banana,Fruits,135.15,Medium,98,276,38,2.2
862,Tomato,Snacks,310.63,Medium,40,89,184,1.1
863,Butter,Vegetables,473.07,Low,172,299,114,1.1
864,Milk,Vegetables,33.65,Low,35,40,109,3.1
865,Soda,Beverages,10.5,None,115,22,64,1.2
866,Bread,Dairy,304.09,None,93,81,24,1.8
867,Butter,Dairy,149.19,Low,171,53,30,4.7
868,Bread,Vegetables,441.47,Low,85,363,85,1.3
869,Chips,Beverages,170.35,Medium,153,240,137,2.2
870,Milk,Beverages,151.97,Low,132,48,76,3.9
871,Chips,Bakery,142.06,High,51,113,199,4.5
872,Apple,Personal Care,80.98,None,142,133,136,1.2
873,Chips,Fruits,294.95,High,70,11,121,1.7
874,Apple,Personal Care,92.42,None,53,308,7,2.6
875,Apple,Dairy,218.07,Medium,44,116,96,2.4
876,Butter,Vegetables,235.88,Low,117,217,18,2.2
877,Bread,Bakery,20.04,Low,100,308,29,2.0
878,Soda,Snacks,18.24,None,137,311,8,2.1
879,Chips,Dairy,264.9,None,10,70,82,1.5
880,Milk,Fruits,351.06,Medium,52,35,46,1.7
881,Apple,Beverages,471.65,Low,41,299,173,3.4
882,Bread,Vegetables,97.77,High,112,269,89,2.2
883,Banana,Dairy,60.6,Low,42,301,0,2.6
884,Tomato,Snacks,35.52,High,104,323,130,2.6
885,Butter,Fruits,223.66,None,118,18,161,1.4
886,Soda,Fruits,315.34,None,75,62,152,4.3
887,Shampoo,Bakery,421.87,Low,39,348,157,4.8
888,Butter,Dairy,344.5,High,19,246,0,2.1
889,Banana,Snacks,112.1,Low,32,357,122,2.2
890,Tomato,Fruits,236.27,None,106,252,145,3.8
891,Banana,Vegetables,456.07,None,48,102,160,1.3
892,Chips,Fruits,170.1,Low,132,166,136,4.6
893,Apple,Snacks,254.38,Low,166,251,134,1.5
894,Soda,Beverages,479.7,Low,167,330,29,3.9
895,Juice,Beverages,370.01,Medium,171,346,76,2.2
896,Apple,Bakery,376.39,Medium,112,8,80,2.3
897,Juice,Dairy,133.64,High,31,310,12,1.6
898,Tomato,Snacks,213.2,Low,14,265,12,3.6
899,Bread,Bakery,50.35,Low,148,335,41,4.2
900,Shampoo,Personal Care,307.2,High,169,49,123,4.8
901,Milk,Fruits,60.83,Low,161,215,100,2.3
902,Apple,Personal Care,419.6,Low,148,248,77,3.5
903,Soda,Fruits,409.13,Medium,148,207,190,2.7
904,Banana,Beverages,271.47,None,154,207,106,3.2
905,Soda,Bakery,79.17,Low,169,31,196,1.7
906,Tomato,Beverages,22.53,None,92,122,35,3.3
907,Juice,Vegetables,400.39,None,164,230,34,4.4
908,Banana,Personal Care,304.07,None,41,364,173,4.5
909,Milk,Personal Care,358.36,None,70,209,172,2.9
910,Milk,Beverages,158.87,Low,34,251,55,1.9
911,Apple,Vegetables,259.65,Medium,73,53,86,4.3
912,Tomato,Fruits,376.12,Low,165,257,4,5.0
913,Bread,Bakery,236.66,Medium,177,82,171,2.5
914,Tomato,Vegetables,304.68,Low,100,261,120,4.7
915,Juice,Bakery,396.97,Medium,151,124,155,4.9
916,Soda,Personal Care,115.46,High,51,39,86,2.6
917,Milk,Bakery,42.31,Medium,48,316,169,3.9
918,Soda,Personal Care,270.59,Medium,11,147,97,3.3
919,Soda,Vegetables,40.44,None,90,201,158,3.9
920,Soda,Personal Care,385.61,Low,10,264,134,1.6
921,Milk,Dairy,362.41,Low,118,88,6,2.5
922,Butter,Personal Care,442.04,Low,169,196,3,1.3
923,Chips,Beverages,323.39,Low,134,26,107,3.5
924,Juice,Vegetables,42.93,None,73,28,127,4.7
925,Butter,Fruits,134.04,None,168,79,31,3.2
926,Juice,Bakery,405.89,High,91,138,27,1.3
927,Banana,Snacks,91.89,Medium,87,171,183,4.7
928,Tomato,Vegetables,352.26,None,120,114,3,1.5
929,Tomato,Beverages,392.33,None,151,94,108,4.5
930,Shampoo,Personal Care,171.75,Medium,25,41,7,3.9
931,Tomato,Bakery,167.93,Low,63,314,141,3.5
932,Milk,Dairy,283.32,Low,150,55,29,3.3
933,Bread,Fruits,432.03,None,133,64,130,1.5
934,Apple,Dairy,119.71,None,89,76,129,3.0
935,Shampoo,Snacks,471.22,Low,88,132,9,1.8
936,Apple,Vegetables,303.57,Medium,168,311,69,3.3
937,Juice,Bakery,496.14,None,158,66,118,2.8
938,Apple,Vegetables,53.91,Low,136,309,70,3.7
939,Apple,Beverages,72.02,Medium,167,183,143,4.9
940,Shampoo,Vegetables,415.05,Medium,32,32,69,2.4
941,Banana,Fruits,433.73,None,47,244,90,3.5
942,Soda,Snacks,228.27,Medium,166,236,119,4.5
943,Tomato,Dairy,359.89,High,86,157,149,1.4
944,Tomato,Snacks,435.1,High,41,337,34,4.2
945,Milk,Bakery,31.13,Medium,121,11,123,2.0
946,Shampoo,Vegetables,291.24,Medium,115,69,111,3.2
947,Milk,Bakery,428.21,None,100,127,101,5.0
948,Bread,Dairy,205.1,Medium,107,40,176,4.9
949,Bread,Bakery,158.17,Medium,54,242,129,2.3
950,Milk,Beverages,399.9,Low,58,77,193,1.5
951,Shampoo,Snacks,174.54,Low,170,34,146,4.8
952,Milk,Dairy,11.56,Medium,13,231,196,4.6
953,Tomato,Dairy,480.19,High,155,307,131,3.5
954,Butter,Personal Care,300.14,None,73,351,81,1.1
955,Chips,Dairy,411.56,None,165,289,103,4.0
956,Apple,Personal Care,414.4,Medium,117,9,40,1.6
957,Chips,Fruits,42.54,None,130,69,55,4.8
958,Shampoo,Personal Care,93.72,Low,99,239,54,2.7
959,Chips,Snacks,162.45,None,65,119,158,3.5
960,Bread,Bakery,167.14,Low,29,323,126,2.1
961,Juice,Personal Care,332.81,Medium,86,250,149,2.9
962,Apple,Dairy,315.34,None,171,353,74,4.0
963,Soda,Snacks,252.35,None,96,21,175,3.0
964,Shampoo,Personal Care,113.52,Low,147,311,79,4.4
965,Apple,Personal Care,197.17,Low,124,41,127,3.9
966,Chips,Dairy,276.36,Medium,103,348,131,1.3
967,Bread,Beverages,239.31,Low,159,223,148,3.4
968,Banana,Beverages,72.37,Low,142,141,168,3.5
969,Butter,Personal Care,328.26,Low,123,250,44,2.5
970,Soda,Beverages,45.8,None,18,42,83,2.3
971,Butter,Vegetables,195.32,Medium,52,255,7,1.3
972,Apple,Dairy,357.91,None,13,57,106,2.8
973,Bread,Vegetables,19.81,Medium,179,350,116,2.3
974,Bread,Snacks,289.29,Low,74,313,8,4.8
975,Chips,Vegetables,173.92,Low,107,207,145,3.7
976,Tomato,Snacks,14.33,Medium,178,53,30,2.8
977,Chips,Personal Care,103.29,High,64,126,34,4.0
978,Tomato,Snacks,471.06,High,155,330,157,4.1
979,Tomato,Snacks,265.36,Low,153,20,17,2.9
